Year,SubRecipientCode,City,State,Mode,Basic Information - Subrecipient Reporter Type,Total Operating Expense,Total Active Revenue Vehicles,Annual Vehicle Revenue Miles,Total Unlinked Passenger Trips
2018,8R03-80249,Maddock,ND,All,Rural Reporter,"$99,709",3.0,35052.0,1682.0
2018,8R03-80250,McVille,ND,All,Rural Reporter,"$134,030",2.0,48260.0,5738.0
2018,8R03-80261,Rolla,ND,All,Rural Reporter,"$69,187",2.0,38166.0,5492.0
2018,8R03-80268,Bowman,ND,All,Rural Reporter,"$294,423",9.0,85372.0,10881.0
2018,8R03-80270,Beach,ND,All,Rural Reporter,"$181,757",5.0,91700.0,4034.0
2018,8R03-80290,Hazen,ND,All,Rural Reporter,"$145,332",5.0,40525.0,23057.0
2018,8R03-80296,Park River,ND,All,Rural Reporter,"$201,053",4.0,48723.0,5283.0
2018,8R03-80302,Minot,ND,All,Rural Reporter,"$1,670,786",27.0,436426.0,87506.0
2018,8R03-80303,Minot,ND,All,Rural Reporter,"$999,556",11.0,159440.0,87361.0
2018,8R03-88222,Wildrose,ND,All,Rural Reporter,"$71,796",2.0,32801.0,2409.0
2018,8R04-50274,Minneapolis,MN,All,Rural Reporter,,,512228.0,86641.0
2018,8R04-80112,Vermillion,SD,All,Rural Reporter,"$404,111",8.0,84914.0,97583.0
2018,8R04-80116,Mitchell,SD,All,Rural Reporter,"$827,868",17.0,162528.0,107068.0
2018,8R04-80126,Aberdeen,SD,All,Rural Reporter,"$548,901",15.0,193388.0,82950.0
2018,8R04-80153,Huron,SD,All,Rural Reporter,"$844,826",20.0,245218.0,87090.0
2018,8R04-80154,Madison,SD,All,Rural Reporter,"$138,607",4.0,23870.0,15539.0
2018,8R04-80158,Madison,SD,All,Rural Reporter,"$61,147",1.0,6716.0,6075.0
2018,8R04-80171,Pierre,SD,All,Rural Reporter,"$3,362,506",85.0,911546.0,331195.0
2018,8R04-80182,Lake Andes,SD,All,Rural Reporter,"$930,446",34.0,365252.0,213890.0
2018,8R04-80187,Brookings,SD,All,Rural Reporter,"$1,374,099",26.0,474554.0,222454.0
2018,8R04-80190,Madison,SD,All,Rural Reporter,"$181,345",4.0,28936.0,28199.0
2018,8R04-80191,Lemmon,SD,All,Rural Reporter,"$269,223",8.0,89854.0,30254.0
2018,8R04-80232,Groton,SD,All,Rural Reporter,"$99,150",4.0,12241.0,9029.0
2018,8R04-80244,Watertown,SD,All,Rural Reporter,"$563,791",15.0,282381.0,96452.0
2018,8R04-80253,Spearfish,SD,All,Rural Reporter,"$1,184,249",43.0,529906.0,147384.0
2018,8R04-80271,Yankton,SD,All,Rural Reporter,"$675,146",25.0,221764.0,162948.0
2018,8R04-80282,Madison,SD,All,Rural Reporter,"$132,053",4.0,10589.0,9487.0
2018,8R04-80297,Redfield,SD,All,Rural Reporter,"$110,804",5.0,17981.0,21795.0
2018,8R04-80300,Sisseton,SD,All,Rural Reporter,"$570,313",24.0,311016.0,112542.0
2018,8R04-88220,Hartford,SD,All,Rural Reporter,"$53,538",1.0,8327.0,1341.0
2018,8R05-50274,Minneapolis,MN,All,Rural Reporter,,,154089.0,43896.0
2018,8R05-70269,Norfolk,NE,All,Rural Reporter,,,265938.0,8389.0
2018,8R05-80120,Greybull,WY,All,Rural Reporter,"$86,341",6.0,43992.0,8510.0
2018,8R05-80121,Riverton,WY,All,Rural Reporter,"$1,021,101",14.0,410225.0,59670.0
2018,8R05-80140,Laramie,WY,All,Rural Reporter,"$1,948,358",40.0,341880.0,649509.0
2018,8R05-80151,Buffalo,WY,All,Rural Reporter,"$141,437",4.0,53021.0,13775.0
2018,8R05-80163,Gillette,WY,All,Rural Reporter,"$323,725",9.0,70409.0,17363.0
2018,8R05-80185,Riverton,WY,All,Rural Reporter,"$199,285",5.0,54012.0,17117.0
2018,8R05-80188,Jackson,WY,All,Rural Reporter,"$3,695,843",32.0,875940.0,1063836.0
2018,8R05-80193,Sheridan,WY,All,Rural Reporter,"$564,411",12.0,177796.0,38238.0
2018,8R05-80216,Douglas,WY,All,Rural Reporter,"$134,148",5.0,53856.0,21411.0
2018,8R05-80217,Lusk,WY,All,Rural Reporter,"$46,969",5.0,28499.0,2269.0
2018,8R05-80218,Rock Springs,WY,All,Rural Reporter,"$591,682",12.0,194744.0,40403.0
2018,8R05-80222,Meeteetse,WY,All,Rural Reporter,"$10,469",3.0,5635.0,1279.0
2018,8R05-80223,Lander,WY,All,Rural Reporter,"$198,308",6.0,54833.0,16653.0
2018,8R05-80252,Laramie,WY,All,Rural Reporter,"$112,001",6.0,70009.0,13471.0
2018,8R05-80264,Cody,WY,All,Rural Reporter,"$124,538",6.0,68712.0,13225.0
2018,8R05-80265,Big Piney,WY,All,Rural Reporter,"$24,829",3.0,12297.0,1044.0
2018,8R05-80277,Jackson,WY,All,Rural Reporter,,,286288.0,2785.0
2018,8R05-80287,Torrington,WY,All,Rural Reporter,"$227,789",5.0,44404.0,15875.0
2018,8R05-80288,Newcastle,WY,All,Rural Reporter,"$98,428",8.0,88970.0,50986.0
2018,8R05-80293,Sheridan,WY,All,Rural Reporter,"$151,654",16.0,66386.0,20125.0
2018,8R05-80294,Afton,WY,All,Rural Reporter,"$34,502",4.0,20219.0,241.0
2018,8R05-80301,Pinedale,WY,All,Rural Reporter,"$73,571",3.0,21750.0,2651.0
2018,8R05-88219,Powell,WY,All,Rural Reporter,"$141,731",4.0,27390.0,9057.0
2018,8R05-88224,Worland,WY,All,Rural Reporter,"$94,493",5.0,29056.0,8008.0
2018,8R06-60208,Dallas,TX,All,Rural Reporter,,,151032.0,5545.0
2018,8R06-80248,Cedar City,UT,All,Rural Reporter,"$154,428",6.0,81025.0,21786.0
2018,8R06-80260,Roosevelt,UT,All,Rural Reporter,"$706,512",17.0,311356.0,45120.0
2018,8R06-80284,Park City,UT,All,Rural Reporter,"$13,268,562",45.0,2018179.0,2331398.0
2018,9R01-60208,Dallas,TX,All,Rural Reporter,,,229250.0,12829.0
2018,9R01-91001,Show Low,AZ,All,Rural Reporter,"$737,421",7.0,261370.0,187957.0
2018,9R01-91010,Cottonwood,AZ,All,Rural Reporter,"$1,982,897",17.0,422591.0,170370.0
2018,9R01-91016,Page,AZ,All,Rural Reporter,"$761,986",10.0,307286.0,25157.0
2018,9R01-91037,Bullhead City,AZ,All,Rural Reporter,"$1,207,015",12.0,291983.0,171034.0
2018,9R01-91052,Douglas,AZ,All,Rural Reporter,"$649,291",8.0,218818.0,60047.0
2018,9R01-91069,Miami,AZ,All,Rural Reporter,"$324,925",5.0,73918.0,14366.0
2018,9R01-91075,Kingman,AZ,All,Rural Reporter,"$796,620",11.0,190323.0,107676.0
2018,9R01-91096,Coolidge,AZ,All,Rural Reporter,"$945,651",11.0,203487.0,31452.0
2018,9R01-91106,Maricopa,AZ,All,Rural Reporter,"$322,839",5.0,46498.0,4601.0
2018,9R01-91114,Benson,AZ,All,Rural Reporter,"$124,646",6.0,63076.0,15014.0
2018,9R01-91121,Bisbee,AZ,All,Rural Reporter,"$281,622",4.0,74424.0,38136.0
2018,9R01-91122,Tucson,AZ,All,Rural Reporter,"$1,755,772",18.0,544544.0,92947.0
2018,9R01-99419,Chino Valley,AZ,All,Rural Reporter,"$354,243",6.0,68245.0,8636.0
2018,9R01-99435,Prescott,AZ,All,Rural Reporter,,,183118.0,4014.0
2018,9R01-99437,Quartzsite,AZ,All,Rural Reporter,"$139,057",3.0,40131.0,4842.0
2018,9R02-60208,Dallas,TX,All,Rural Reporter,,,206775.0,18996.0
2018,9R02-90216,Sacramento,CA,All,Rural Reporter,"$1,909,867",21.0,460930.0,103992.0
2018,9R02-91000,Jackson,CA,All,Rural Reporter,"$1,544,775",19.0,274270.0,72324.0
2018,9R02-91002,Corcoran,CA,All,Rural Reporter,"$820,038",6.0,55394.0,34151.0
2018,9R02-91005,Madera,CA,All,Rural Reporter,"$629,823",8.0,244351.0,31036.0
2018,9R02-91006,Ridgecrest,CA,All,Rural Reporter,"$592,710",10.0,80796.0,12151.0
2018,9R02-91007,Fresno,CA,All,Rural Reporter,"$4,795,303",96.0,942171.0,377397.0
2018,9R02-91008,Alturas,CA,All,Rural Reporter,"$401,251",6.0,121945.0,13251.0
2018,9R02-91009,Hollister,CA,All,Rural Reporter,"$1,805,895",27.0,484384.0,123452.0
2018,9R02-91012,Big Bear Lake,CA,All,Rural Reporter,"$3,012,913",23.0,637224.0,179240.0
2018,9R02-91014,Rio Vista,CA,All,Rural Reporter,"$475,552",5.0,63947.0,10409.0
2018,9R02-91018,Arcata,CA,All,Rural Reporter,"$830,723",6.0,101545.0,215244.0
2018,9R02-91020,Needles,CA,All,Rural Reporter,"$339,781",4.0,50356.0,23780.0
2018,9R02-91027,Arvin,CA,All,Rural Reporter,"$751,655",6.0,128463.0,80606.0
2018,9R02-91028,Solvang,CA,All,Rural Reporter,"$844,879",5.0,162356.0,35444.0
2018,9R02-91032,Auburn,CA,All,Rural Reporter,"$603,669",5.0,60800.0,38669.0
2018,9R02-91035,Weaverville,CA,All,Rural Reporter,"$643,265",8.0,150820.0,14048.0
2018,9R02-91036,Eureka,CA,All,Rural Reporter,"$4,082,773",29.0,1127653.0,546270.0
2018,9R02-91038,Downieville,CA,All,Rural Reporter,"$125,479",4.0,71350.0,6388.0
2018,9R02-91040,Dinuba,CA,All,Rural Reporter,"$920,738",10.0,199587.0,36165.0
2018,9R02-91041,Dixon,CA,All,Rural Reporter,"$825,024",11.0,108182.0,63843.0
2018,9R02-91043,GUADALUPE,CA,All,Rural Reporter,"$496,128",6.0,110857.0,86060.0
2018,9R02-91047,Ukiah,CA,All,Rural Reporter,"$3,965,866",35.0,758444.0,328386.0
2018,9R02-91048,Yreka,CA,All,Rural Reporter,"$1,626,144",12.0,431845.0,55104.0
2018,9R02-91053,Visalia,CA,All,Rural Reporter,"$2,822,875",43.0,864927.0,319081.0
2018,9R02-91055,Visalia,CA,All,Rural Reporter,"$3,314,248",22.0,1010078.0,297243.0
2018,9R02-91057,Sonora,CA,All,Rural Reporter,"$1,892,525",20.0,345905.0,102324.0
2018,9R02-91058,Ojai,CA,All,Rural Reporter,"$866,061",5.0,99620.0,88236.0
2018,9R02-91059,Bakersfield,CA,All,Rural Reporter,"$10,353,071",64.0,2540921.0,389751.0
2018,9R02-91062,Bishop,CA,All,Rural Reporter,"$4,413,409",58.0,961915.0,1075093.0
2018,9R02-91063,San Andreas,CA,All,Rural Reporter,"$1,086,553",11.0,321322.0,39188.0
2018,9R02-91066,Taft,CA,All,Rural Reporter,"$541,516",9.0,75021.0,37289.0
2018,9R02-91070,Merced,CA,All,Rural Reporter,"$3,333,700",10.0,607712.0,120730.0
2018,9R02-91071,Chowchilla,CA,All,Rural Reporter,"$416,148",4.0,23524.0,15337.0
2018,9R02-91074,Tehachapi,CA,All,Rural Reporter,"$262,563",2.0,18331.0,6368.0
2018,9R02-91078,Escalon,CA,All,Rural Reporter,"$151,601",3.0,22277.0,3262.0
2018,9R02-91079,Woodlake,CA,All,Rural Reporter,"$136,761",3.0,19184.0,20245.0
2018,9R02-91082,Mariposa,CA,All,Rural Reporter,"$286,467",8.0,33921.0,4265.0
2018,9R02-91088,Willows,CA,All,Rural Reporter,"$791,484",9.0,178248.0,40140.0
2018,9R02-91089,Gerber,CA,All,Rural Reporter,"$1,529,867",11.0,445092.0,92876.0
2018,9R02-91090,Joshua Tree,CA,All,Rural Reporter,"$3,089,083",29.0,718199.0,283007.0
2018,9R02-91093,Eureka,CA,All,Rural Reporter,"$1,014,218",7.0,158118.0,204562.0
2018,9R02-91095,Nevada City,CA,All,Rural Reporter,"$3,602,896",11.0,470443.0,239520.0
2018,9R02-91097,Visalia,CA,All,Rural Reporter,"$1,270,546",16.0,375688.0,98828.0
2018,9R02-91098,Susanville,CA,All,Rural Reporter,"$832,099",8.0,232553.0,85828.0
2018,9R02-91101,Truckee,CA,All,Rural Reporter,"$843,567",6.0,100743.0,19118.0
2018,9R02-91110,McFarland,CA,All,Rural Reporter,"$164,641",3.0,24655.0,11880.0
2018,9R02-91111,California City,CA,All,Rural Reporter,"$252,948",4.0,38628.0,15263.0
2018,9R02-91112,Colusa,CA,All,Rural Reporter,"$977,656",11.0,179300.0,43228.0
2018,9R02-91116,Markleeville,CA,All,Rural Reporter,"$84,087",2.0,16758.0,1020.0
2018,9R02-91119,Quincy,CA,All,Rural Reporter,"$753,746",8.0,201264.0,37994.0
2018,9R02-91120,Shafter,CA,All,Rural Reporter,"$306,019",9.0,57286.0,33494.0
2018,9R02-99426,Wasco,CA,All,Rural Reporter,"$304,780",3.0,34571.0,26820.0
2018,9R02-99438,Redding,CA,All,Rural Reporter,"$524,107",1.0,,
2018,9R03-90237,Lihue,HI,All,Rural Reporter,"$8,189,823",52.0,1690960.0,777523.0
2018,9R03-91080,Hilo,HI,All,Rural Reporter,"$11,226,733",91.0,2919397.0,1094224.0
2018,9R04-91022,Panaca,NV,All,Rural Reporter,"$111,765",5.0,37039.0,3180.0
2018,9R04-91023,Winnemucca,NV,All,Rural Reporter,"$292,505",4.0,13588.0,11262.0
2018,9R04-91029,Tonopah,NV,All,Rural Reporter,"$154,735",11.0,114898.0,10563.0
2018,9R04-91061,Elko,NV,All,Rural Reporter,"$766,413",10.0,136913.0,65556.0
2018,9R04-91064,Gardnerville,NV,All,Rural Reporter,"$655,770",12.0,209340.0,39561.0
2018,9R04-91072,Laughlin,NV,All,Rural Reporter,"$2,217,433",11.0,409997.0,293783.0
2018,9R04-91099,Ely,NV,All,Rural Reporter,"$136,172",3.0,33795.0,18074.0
2018,9R04-91100,Laughlin,NV,All,Rural Reporter,"$699,490",7.0,60133.0,23136.0
2018,9R04-91103,Fallon,NV,All,Rural Reporter,"$397,478",9.0,73444.0,26065.0
2018,9R04-91107,Laughlin,NV,All,Rural Reporter,"$680,648",7.0,186804.0,60482.0
2018,9R04-91113,Silver Springs,NV,All,Rural Reporter,"$171,779",5.0,48023.0,10474.0
2018,9R04-99429,Goldfield,NV,All,Rural Reporter,"$80,461",7.0,101829.0,9803.0
2018,9R04-99430,Pahrump,NV,All,Rural Reporter,"$283,527",11.0,223872.0,19832.0
2018,9R04-99431,Phoenix,AZ,All,Rural Reporter,,,,
2018,9R05-90999,Hagatna,GU,All,Rural Reporter,"$3,746,416",39.0,406445.0,162115.0
2018,9R06-91004,Pago Pago,AS,All,Rural Reporter,"$330,631",1.0,2454.0,1823.0
2018,9R06-99434,Pago Pago,AS,All,Rural Reporter,"$323,652",8.0,144553.0,24535.0
2019,0R01-00291,Spokane,WA,All,Rural Reporter,,,218400.0,9118.0
2019,0R01-00304,Rexburg,ID,All,Rural Reporter,,,344766.0,6070.0
2019,0R01-00311,Ketchum,ID,All,Rural Reporter,"$2,874,276",42.0,903174.0,576573.0
2019,0R01-00341,Ponderay,ID,All,Rural Reporter,"$574,635",13.0,191000.0,84000.0
2019,0R01-00342,St. Maries,ID,All,Rural Reporter,"$295,145",13.0,84803.0,25074.0
2019,0R01-00347,Lewiston,ID,All,Rural Reporter,"$826,198",10.0,97422.0,209734.0
2019,0R01-00357,Twin Falls,ID,All,Rural Reporter,"$585,621",10.0,69497.0,18172.0
2019,0R01-00403,Salmon,ID,All,Rural Reporter,"$182,610",4.0,58655.0,14182.0
2019,0R01-00404,Wallace,ID,All,Rural Reporter,"$174,854",3.0,73494.0,21900.0
2019,0R01-80188,Jackson,WY,All,Rural Reporter,"$317,816",3.0,69069.0,33383.0
2019,0R02-00290,Cottage Grove,OR,All,Rural Reporter,"$342,441",9.0,75446.0,14373.0
2019,0R02-00296,Tillamook,OR,All,Rural Reporter,"$2,732,402",27.0,1050355.0,150814.0
2019,0R02-00300,Silverton,OR,All,Rural Reporter,"$132,990",3.0,17559.0,8027.0
2019,0R02-00301,Molalla,OR,All,Rural Reporter,"$823,616",6.0,261545.0,92019.0
2019,0R02-00307,Coos Bay,OR,All,Rural Reporter,"$680,118",22.0,239123.0,61416.0
2019,0R02-00308,Gold Beach,OR,All,Rural Reporter,"$510,141",13.0,243153.0,32261.0
2019,0R02-00310,Newport,OR,All,Rural Reporter,"$2,010,795",19.0,519831.0,309624.0
2019,0R02-00313,John Day,OR,All,Rural Reporter,"$458,496",9.0,265663.0,44725.0
2019,0R02-00319,Hood River,OR,All,Rural Reporter,"$1,022,568",11.0,286800.0,34745.0
2019,0R02-00321,McMinnville,OR,All,Rural Reporter,"$2,528,409",26.0,671539.0,252960.0
2019,0R02-00323,Ontario,OR,All,Rural Reporter,"$654,407",11.0,218705.0,42715.0
2019,0R02-00325,Seattle,WA,All,Rural Reporter,,,992821.0,189413.0
2019,0R02-00326,Bend,OR,All,Rural Reporter,,,,
2019,0R02-00330,Canby,OR,All,Rural Reporter,"$1,849,681",14.0,267153.0,82255.0
2019,0R02-00331,Astoria,OR,All,Rural Reporter,"$2,358,817",19.0,580263.0,244039.0
2019,0R02-00339,Klamath Falls,OR,All,Rural Reporter,"$2,258,590",13.0,360805.0,280585.0
2019,0R02-00343,LaGrande,OR,All,Rural Reporter,"$1,668,915",37.0,503523.0,72374.0
2019,0R02-00348,Sweet Home,OR,All,Rural Reporter,"$832,301",13.0,304524.0,98172.0
2019,0R02-00351,Roseburg,OR,All,Rural Reporter,"$1,689,618",42.0,674247.0,144089.0
2019,0R02-00359,Pendleton,OR,All,Rural Reporter,"$432,830",6.0,128553.0,48568.0
2019,0R02-00360,Woodburn,OR,All,Rural Reporter,"$662,429",12.0,127326.0,31362.0
2019,0R02-00362,Bend,OR,All,Rural Reporter,,,221459.0,7019.0
2019,0R02-00363,Oregon City,OR,All,Rural Reporter,"$1,800,482",10.0,659702.0,138943.0
2019,0R02-00374,Burns,OR,All,Rural Reporter,"$475,356",10.0,181687.0,43647.0
2019,0R02-00375,St. Helens,OR,All,Rural Reporter,"$1,685,045",18.0,524679.0,77901.0
2019,0R02-00377,Lebanon,OR,All,Rural Reporter,"$374,504",6.0,51919.0,22001.0
2019,0R02-00389,Sandy,OR,All,Rural Reporter,"$1,408,272",10.0,356411.0,123245.0
2019,0R02-00395,Klamath Falls,OR,All,Rural Reporter,,,182135.0,8247.0
2019,0R02-00396,The Dalles,OR,All,Rural Reporter,"$633,592",10.0,104447.0,27510.0
2019,0R03-00033,Mukilteo,WA,All,Rural Reporter,"$724,238",11.0,309357.0,20383.0
2019,0R03-00280,Ferndale,WA,All,Rural Reporter,,,129600.0,4532.0
2019,0R03-00282,Pomeroy,WA,All,Rural Reporter,"$279,909",4.0,55313.0,9778.0
2019,0R03-00285,Olympia,WA,All,Rural Reporter,"$673,872",6.0,235639.0,44252.0
2019,0R03-00286,Colville,WA,All,Rural Reporter,"$673,757",9.0,546305.0,25495.0
2019,0R03-00287,Moses Lake,WA,All,Rural Reporter,"$1,221,846",32.0,424161.0,24477.0
2019,0R03-00291,Spokane,WA,All,Rural Reporter,,,134125.0,4174.0
2019,0R03-00294,Pullman,WA,All,Rural Reporter,"$4,975,345",30.0,488845.0,1394804.0
2019,0R03-00297,Yakima,WA,All,Rural Reporter,"$1,725,093",24.0,418131.0,55298.0
2019,0R03-00298,Coupeville,WA,All,Rural Reporter,"$11,025,270",176.0,2529044.0,761383.0
2019,0R03-00299,Goldendale,WA,All,Rural Reporter,"$1,149,879",16.0,468992.0,21294.0
2019,0R03-00303,Port Angeles,WA,All,Rural Reporter,"$11,529,728",86.0,1942825.0,855267.0
2019,0R03-00309,Moses Lake,WA,All,Rural Reporter,"$5,185,521",78.0,1213092.0,237284.0
2019,0R03-00312,Ellensburg,WA,All,Rural Reporter,"$1,736,083",15.0,347573.0,141779.0
2019,0R03-00314,Hoquiam,WA,All,Rural Reporter,"$10,196,563",95.0,1772315.0,919293.0
2019,0R03-00315,Shelton,WA,All,Rural Reporter,"$7,357,462",58.0,1110037.0,461693.0
2019,0R03-00316,Port Townsend,WA,All,Rural Reporter,"$4,641,406",40.0,693272.0,277260.0
2019,0R03-00317,North Bend,WA,All,Rural Reporter,"$1,263,092",17.0,226451.0,27512.0
2019,0R03-00322,Raymond,WA,All,Rural Reporter,"$1,710,663",17.0,387325.0,111729.0
2019,0R03-00332,Omak,WA,All,Rural Reporter,"$1,200,625",12.0,319919.0,47274.0
2019,0R03-00336,Stevenson,WA,All,Rural Reporter,"$468,306",11.0,286151.0,18890.0
2019,0R03-00364,Centralia,WA,All,Rural Reporter,"$2,889,171",16.0,332594.0,219147.0
2019,0R03-00366,Morton,WA,All,Rural Reporter,"$384,169",7.0,138426.0,7089.0
2019,0R03-00368,Longview,WA,All,Rural Reporter,"$403,971",5.0,164560.0,19153.0
2019,0R03-00371,Cathlamet,WA,All,Rural Reporter,"$589,591",9.0,226187.0,16627.0
2019,0R03-00383,Dayton,WA,All,Rural Reporter,"$1,377,170",17.0,266667.0,51943.0
2019,0R03-00386,Portland,OR,All,Rural Reporter,"$599,262",8.0,164631.0,12111.0
2019,0R03-00397,Ferndale,WA,All,Rural Reporter,,,118800.0,5899.0
2019,0R03-00398,Aberdeen,WA,All,Rural Reporter,"$268,855",4.0,93861.0,4957.0
2019,0R03-00405,Omak,WA,All,Rural Reporter,"$1,575,457",18.0,477006.0,70338.0
2019,0R03-00406,Wenatchee,WA,All,Rural Reporter,"$227,605",3.0,73438.0,7008.0
2019,0R03-60208,Dallas,TX,All,Rural Reporter,,,188264.0,15008.0
2019,0R04-00327,Wasilla,AK,All,Rural Reporter,"$1,437,136",17.0,421171.0,61001.0
2019,0R04-00340,Kodiak,AK,All,Rural Reporter,"$396,714",3.0,39606.0,22614.0
2019,0R04-00345,Girdwood,AK,All,Rural Reporter,"$416,318",4.0,113068.0,93825.0
2019,0R04-00354,Juneau,AK,All,Rural Reporter,"$198,935",4.0,27010.0,7875.0
2019,0R04-00358,Ketchikan,AK,All,Rural Reporter,"$2,286,491",18.0,362524.0,425249.0
2019,0R04-00378,Soldotna,AK,All,Rural Reporter,"$939,697",35.0,217424.0,29441.0
2019,0R04-00379,Tok,AK,All,Rural Reporter,,,176803.0,2238.0
2019,0R04-00382,Klawock,AK,All,Rural Reporter,"$3,932,717",2.0,27438.0,41754.0
2019,0R04-00387,Bethel,AK,All,Rural Reporter,"$296,761",2.0,38530.0,25642.0
2019,0R04-00391,Juneau,AK,All,Rural Reporter,"$6,596,166",34.0,855834.0,1070381.0
2019,0R04-00399,Willow,AK,All,Rural Reporter,"$665,507",15.0,177912.0,16845.0
2019,1R01-10131,Torrington,CT,All,Rural Reporter,"$1,217,214",21.0,346720.0,64314.0
2019,1R01-10149,Willimantic,CT,All,Rural Reporter,"$1,883,477",21.0,489427.0,164979.0
2019,1R01-10156,Dayville,CT,All,Rural Reporter,"$666,610",9.0,212152.0,44638.0
2019,1R02-10145,Edgartown,MA,All,Rural Reporter,"$5,473,023",38.0,1203804.0,1318799.0
2019,1R02-10157,Springfield,MA,All,Rural Reporter,,,40560.0,9181.0
2019,1R02-10162,Nantucket,MA,All,Rural Reporter,"$2,855,580",23.0,312936.0,295252.0
2019,1R02-10173,Greenfield,MA,All,Rural Reporter,"$3,059,281",35.0,593323.0,157596.0
2019,1R02-10176,Plymouth,MA,All,Rural Reporter,,,46400.0,928.0
2019,1R02-60208,Dallas,TX,All,Rural Reporter,,,111755.0,13672.0
2019,1R03-10142,Presque Isle,ME,All,Rural Reporter,"$1,258,126",20.0,299133.0,96781.0
2019,1R03-10147,OLD TOWN,ME,All,Rural Reporter,,,152618.0,12147.0
2019,1R03-10152,Bath,ME,All,Rural Reporter,"$150,385",3.0,39054.0,11769.0
2019,1R03-10153,Islesford,ME,All,Rural Reporter,"$85,448",3.0,3518.0,4000.0
2019,1R03-10155,Waterville,ME,All,Rural Reporter,"$3,677,822",42.0,1150653.0,270763.0
2019,1R03-10167,Stonington,ME,All,Rural Reporter,"$725,627",2.0,13524.0,24827.0
2019,1R03-10169,Belfast,ME,All,Rural Reporter,"$2,033,301",26.0,1319555.0,151167.0
2019,1R03-10175,Ellsworth,ME,All,Rural Reporter,"$3,126,870",58.0,701870.0,671879.0
2019,1R03-10177,Milbridge,ME,All,Rural Reporter,"$195,597",8.0,83171.0,11650.0
2019,1R03-11153,Milbridge,ME,All,Rural Reporter,,,126744.0,2864.0
2019,1R03-11161,Ellsworth,ME,All,Rural Reporter,"$2,599,933",31.0,1023984.0,97742.0
2019,1R03-11235,Rockland,ME,All,Rural Reporter,"$11,080,592",7.0,134664.0,465445.0
2019,1R03-60208,Dallas,TX,All,Rural Reporter,,,52006.0,4328.0
2019,1R04-10135,Concord,NH,All,Rural Reporter,,,128730.0,16295.0
2019,1R04-10137,Wilder,VT,All,Rural Reporter,"$3,338,559",36.0,489015.0,758025.0
2019,1R04-10159,Keene,NH,All,Rural Reporter,"$672,370",8.0,136096.0,42846.0
2019,1R04-10161,Concord,NH,All,Rural Reporter,"$854,109",11.0,188487.0,82403.0
2019,1R04-10170,Berlin,NH,All,Rural Reporter,"$275,370",4.0,74014.0,9431.0
2019,1R04-10172,Berlin,NH,All,Rural Reporter,"$481,062",10.0,190793.0,52862.0
2019,1R04-11156,Claremont,NH,All,Rural Reporter,"$437,707",6.0,85653.0,22148.0
2019,1R06-10137,Wilder,VT,All,Rural Reporter,"$994,060",,143144.0,136090.0
2019,1R06-10143,Middlebury,VT,All,Rural Reporter,"$5,143,346",67.0,3513911.0,355487.0
2019,1R06-10144,Wilmington,VT,All,Rural Reporter,"$4,306,434",49.0,1432400.0,446290.0
2019,1R06-10148,Lyndonville,VT,All,Rural Reporter,"$4,982,305",28.0,4046097.0,422012.0
2019,1R06-10151,Bennington,VT,All,Rural Reporter,"$3,555,912",27.0,1959304.0,312485.0
2019,1R06-10154,Rutland,VT,All,Rural Reporter,"$6,848,347",57.0,3632945.0,844252.0
2019,1R06-10174,South Burlington,VT,All,Rural Reporter,"$237,132",2.0,151895.0,4787.0
2019,1R06-11158,Milton,VT,All,Rural Reporter,,,297348.0,19658.0
2019,1R06-60208,Dallas,TX,All,Rural Reporter,,,42303.0,11417.0
2019,2R01-20924,Hoboken,NJ,All,Rural Reporter,,,152204.0,5684.0
2019,2R01-20928,Belvidere,NJ,All,Rural Reporter,"$1,923,169",22.0,494297.0,179297.0
2019,2R01-20933,Freehold,NJ,All,Rural Reporter,"$1,713,774",46.0,312150.0,59659.0
2019,2R01-20944,Salem,NJ,All,Rural Reporter,"$790,981",16.0,298235.0,22001.0
2019,2R01-20950,Hamburg,NJ,All,Rural Reporter,"$2,061,153",27.0,475111.0,109976.0
2019,2R02-20925,Lowville,NY,All,Rural Reporter,"$1,502,064",11.0,346202.0,59745.0
2019,2R02-20926,Cobleskill,NY,All,Rural Reporter,"$1,104,965",16.0,347693.0,89986.0
2019,2R02-20931,Catskill,NY,All,Rural Reporter,"$582,498",10.0,189973.0,13428.0
2019,2R02-20932,Elizabethtown,NY,All,Rural Reporter,"$783,840",15.0,310044.0,110421.0
2019,2R02-20934,Albion,NY,All,Rural Reporter,"$874,575",6.0,171871.0,33541.0
2019,2R02-20935,Norwich,NY,All,Rural Reporter,"$3,432,467",21.0,666283.0,76871.0
2019,2R02-20937,Monticello,NY,All,Rural Reporter,"$40,304",3.0,10550.0,1060.0
2019,2R02-20938,Rochester,NY,All,Rural Reporter,"$974,132",8.0,194251.0,57863.0
2019,2R02-20939,Plattsburgh,NY,All,Rural Reporter,"$1,296,722",14.0,429830.0,93935.0
2019,2R02-20940,Norwich,NY,All,Rural Reporter,"$715,081",7.0,160197.0,20034.0
2019,2R02-20941,Corning,NY,All,Rural Reporter,"$852,311",8.0,144771.0,145057.0
2019,2R02-20942,Oswego,NY,All,Rural Reporter,"$3,389,661",32.0,691312.0,129114.0
2019,2R02-20945,Watkins Glen,NY,All,Rural Reporter,"$608,532",6.0,210589.0,28790.0
